"asset_id","name","category","priority","pipeline","key_colour","palette_constraint","asset_type","view","suggested_size","nine_slice","subject","description_or_lore","faction","faction_palette","faction_visual_signature","biome","biome_visual_identity_status","manufacturer","manufacturer_visual_identity","rarity","rarity_hex","used_in","additional_context"
"biome-hazard:Solar Wastes:magneticCollapse","magneticCollapse","biome-hazards","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","magneticCollapse","","","","","Cinderfall","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""environmental hazard (static art + trigger VFX)"",""biomeId"":""solar-wastes"",""biomeLore"":""The star has perhaps ten thousand years left, which is nothing. Everyone who could leave, left. Everyone still here is fighting over what the leavers couldn't carry.""}"
"biome-hazard:Solar Wastes:explosiveGasClouds","explosiveGasClouds","biome-hazards","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","explosiveGasClouds","","","","","Cinderfall","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""environmental hazard (static art + trigger VFX)"",""biomeId"":""solar-wastes"",""biomeLore"":""The star has perhaps ten thousand years left, which is nothing. Everyone who could leave, left. Everyone still here is fighting over what the leavers couldn't carry.""}"
"biome-hazard:Solar Wastes:solarShockwaves","solarShockwaves","biome-hazards","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","solarShockwaves","","","","","Cinderfall","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""environmental hazard (static art + trigger VFX)"",""biomeId"":""solar-wastes"",""biomeLore"":""The star has perhaps ten thousand years left, which is nothing. Everyone who could leave, left. Everyone still here is fighting over what the leavers couldn't carry.""}"
"biome-poi:Solar Wastes:solarHarvesters","solarHarvesters","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","solarHarvesters","","","","","Cinderfall","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""solar-wastes"",""biomeLore"":""The star has perhaps ten thousand years left, which is nothing. Everyone who could leave, left. Everyone still here is fighting over what the leavers couldn't carry.""}"
"biome-poi:Solar Wastes:ancientForges","ancientForges","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","ancientForges","","","","","Cinderfall","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""solar-wastes"",""biomeLore"":""The star has perhaps ten thousand years left, which is nothing. Everyone who could leave, left. Everyone still here is fighting over what the leavers couldn't carry.""}"
"biome-poi:Solar Wastes:heatVaults","heatVaults","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","heatVaults","","","","","Cinderfall","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""solar-wastes"",""biomeLore"":""The star has perhaps ten thousand years left, which is nothing. Everyone who could leave, left. Everyone still here is fighting over what the leavers couldn't carry.""}"
"biome-poi:Solar Wastes:plasmaWells","plasmaWells","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","plasmaWells","","","","","Cinderfall","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""solar-wastes"",""biomeLore"":""The star has perhaps ten thousand years left, which is nothing. Everyone who could leave, left. Everyone still here is fighting over what the leavers couldn't carry.""}"
"biome-poi:Solar Wastes:fusionReactors","fusionReactors","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","fusionReactors","","","","","Cinderfall","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""solar-wastes"",""biomeLore"":""The star has perhaps ten thousand years left, which is nothing. Everyone who could leave, left. Everyone still here is fighting over what the leavers couldn't carry.""}"
"biome-poi:Solar Wastes:orbitalMirrors","orbitalMirrors","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","orbitalMirrors","","","","","Cinderfall","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""solar-wastes"",""biomeLore"":""The star has perhaps ten thousand years left, which is nothing. Everyone who could leave, left. Everyone still here is fighting over what the leavers couldn't carry.""}"
"biome-poi:Solar Wastes:researchPlatforms","researchPlatforms","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","researchPlatforms","","","","","Cinderfall","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""solar-wastes"",""biomeLore"":""The star has perhaps ten thousand years left, which is nothing. Everyone who could leave, left. Everyone still here is fighting over what the leavers couldn't carry.""}"
"biome-poi:Solar Wastes:collapsedMiningColonies","collapsedMiningColonies","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","collapsedMiningColonies","","","","","Cinderfall","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""solar-wastes"",""biomeLore"":""The star has perhaps ten thousand years left, which is nothing. Everyone who could leave, left. Everyone still here is fighting over what the leavers couldn't carry.""}"
"biome-weather:Void Expanse:voidStorms","voidStorms","biome-weather","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","voidStorms","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""weather effect"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-weather:Void Expanse:realityPulses","realityPulses","biome-weather","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","realityPulses","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""weather effect"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-weather:Void Expanse:gravitationalWaves","gravitationalWaves","biome-weather","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","gravitationalWaves","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""weather effect"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-weather:Void Expanse:darkMatterClouds","darkMatterClouds","biome-weather","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","darkMatterClouds","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""weather effect"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-weather:Void Expanse:temporalEchoes","temporalEchoes","biome-weather","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","temporalEchoes","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""weather effect"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-weather:Void Expanse:spatialDistortion","spatialDistortion","biome-weather","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","spatialDistortion","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""weather effect"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-weather:Void Expanse:quantumRain","quantumRain","biome-weather","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","quantumRain","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""weather effect"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-hazard:Void Expanse:gravityWells","gravityWells","biome-hazards","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","gravityWells","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""environmental hazard (static art + trigger VFX)"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-hazard:Void Expanse:realityTears","realityTears","biome-hazards","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","realityTears","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""environmental hazard (static art + trigger VFX)"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-hazard:Void Expanse:temporalFields","temporalFields","biome-hazards","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","temporalFields","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""environmental hazard (static art + trigger VFX)"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-hazard:Void Expanse:voidZones","voidZones","biome-hazards","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","voidZones","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""environmental hazard (static art + trigger VFX)"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-hazard:Void Expanse:darkEnergyBursts","darkEnergyBursts","biome-hazards","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","darkEnergyBursts","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""environmental hazard (static art + trigger VFX)"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-hazard:Void Expanse:movingSingularities","movingSingularities","biome-hazards","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","movingSingularities","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""environmental hazard (static art + trigger VFX)"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-hazard:Void Expanse:collapsingSpace","collapsingSpace","biome-hazards","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","collapsingSpace","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""environmental hazard (static art + trigger VFX)"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-hazard:Void Expanse:phaseHazards","phaseHazards","biome-hazards","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","phaseHazards","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""environmental hazard (static art + trigger VFX)"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-poi:Void Expanse:realityAnchors","realityAnchors","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","realityAnchors","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-poi:Void Expanse:collapsedGateways","collapsedGateways","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","collapsedGateways","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-poi:Void Expanse:voidArchives","voidArchives","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","voidArchives","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-poi:Void Expanse:ancientMonoliths","ancientMonoliths","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","ancientMonoliths","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-poi:Void Expanse:singularityChambers","singularityChambers","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","singularityChambers","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-poi:Void Expanse:dimensionalBridges","dimensionalBridges","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","dimensionalBridges","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-poi:Void Expanse:lostFleets","lostFleets","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","lostFleets","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-poi:Void Expanse:quantumBeacons","quantumBeacons","biome-poi","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","quantumBeacons","","","","","Hollow Crown","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","in-run gameplay within this biome","{""kind"":""discovery/landmark"",""biomeId"":""void-expanse"",""biomeLore"":""The stars here did not go out. They went elsewhere. What is left keeps their shapes the way a footprint keeps a foot.""}"
"biome-event:distressSignal","distressSignal","biome-events","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","shared biome event ""distressSignal""","","","","","","","","","","","in-run events, all biomes",""
"biome-event:ancientVault","ancientVault","biome-events","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","shared biome event ""ancientVault""","","","","","","","","","","","in-run events, all biomes",""
"biome-event:lostExpedition","lostExpedition","biome-events","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","shared biome event ""lostExpedition""","","","","","","","","","","","in-run events, all biomes",""
"biome-event:machineActivation","machineActivation","biome-events","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","shared biome event ""machineActivation""","","","","","","","","","","","in-run events, all biomes",""
"biome-event:crystalBloom","crystalBloom","biome-events","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","shared biome event ""crystalBloom""","","","","","","","","","","","in-run events, all biomes",""
"biome-event:solarFlare","solarFlare","biome-events","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","shared biome event ""solarFlare""","","","","","","","","","","","in-run events, all biomes",""
"biome-event:voidBreach","voidBreach","biome-events","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","shared biome event ""voidBreach""","","","","","","","","","","","in-run events, all biomes",""
"biome-event:wanderingMerchant","wanderingMerchant","biome-events","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","shared biome event ""wanderingMerchant""","","","","","","","","","","","in-run events, all biomes",""
"biome-event:prototypeWreckage","prototypeWreckage","biome-events","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","shared biome event ""prototypeWreckage""","","","","","","","","","","","in-run events, all biomes",""
"biome-event:factionConflict","factionConflict","biome-events","3","additive","","","VFX (single frame or short frame sheet)","","256x256 per frame","","shared biome event ""factionConflict""","","","","","","","","","","","in-run events, all biomes",""
"galaxy-cluster:lucent-cluster","The Lucent Cluster","galaxy","3","fullbleed","","","background art","","1920x1080","","galaxy cluster ""The Lucent Cluster""","","","","","","","","","","","GalaxyCommand map background","{""theme"":""The Dominion frontier — where the campaign begins.""}"
"galaxy-cluster:shattered-expanse-cluster","The Shattered Expanse","galaxy","3","fullbleed","","","background art","","1920x1080","","galaxy cluster ""The Shattered Expanse""","","","","","","","","","","","GalaxyCommand map background","{""theme"":""A fractured war-galaxy revealed once the crisis widens the breach.""}"
"galaxy-region:crystalDominion","Crystal Dominion","galaxy","3","fullbleed","","","background art","","1920x1080","","star-map region ""Crystal Dominion""","Silicate empires that grew instead of building — the Dominion doesn't construct its fleets, it cultivates them.","","","","","","","","","","GalaxyCommand star map",""
"galaxy-region:humanFrontier","Human Frontier","galaxy","3","fullbleed","","","background art","","1920x1080","","star-map region ""Human Frontier""","The fragile remains of humanity after the Collapse — rebuilding in public, so the dark can see it hasn't won.","","","","","","","","","","GalaxyCommand star map",""
"galaxy-region:machineExpanse","Machine Expanse","galaxy","3","fullbleed","","","background art","","1920x1080","","star-map region ""Machine Expanse""","Entire planets converted into autonomous factories that kept manufacturing after everyone who could read the invoices died.","","","","","","","","","","GalaxyCommand star map",""
"galaxy-region:voidExpanse","Void Expanse","galaxy","3","fullbleed","","","background art","","1920x1080","","star-map region ""Void Expanse""","Not empty space — emptied space. The region where physics stopped being a law and became a suggestion.","","","","","","","","","","GalaxyCommand star map",""
"galaxy-region:ancientCore","Ancient Core","galaxy","3","fullbleed","","","background art","","1920x1080","","star-map region ""Ancient Core""","The civilisation that built the Afterlight Network did not fall here. It finished here — and whatever it finished, the Custodians still guard.","","","","","","","","","","GalaxyCommand star map",""
"galaxy-region:solarWastes","Solar Wastes","galaxy","3","fullbleed","","","background art","","1920x1080","","star-map region ""Solar Wastes""","Dying suns and the salvage wars beneath them. The stars gave these systems everything, and now they are taking it back.","","","","","","","","","","GalaxyCommand star map",""
"galaxy-region:frozenReach","Frozen Reach","galaxy","3","fullbleed","","","background art","","1920x1080","","star-map region ""Frozen Reach""","Where light barely reaches, entire systems chose suspension over escape. The quietest region of space is not empty — it is waiting.","","","","","","","","","","GalaxyCommand star map",""
"galaxy-region:brokenSystems","Broken Systems","galaxy","3","fullbleed","","","background art","","1920x1080","","star-map region ""Broken Systems""","Millions of vessels from thousands of years of conflict, drifting where they fell. Nothing here was ever salvaged. Nobody agrees on why.","","","","","","","","","","GalaxyCommand star map",""
"galaxy-region:darkNebula","Dark Nebula","galaxy","3","fullbleed","","","background art","","1920x1080","","star-map region ""Dark Nebula""","The nebula does not block the starlight. Something inside it drinks the starlight — and whatever grew in the dark grew very, very large.","","","","","","","","","","GalaxyCommand star map",""
"galaxy-region:singularityZone","Singularity Zone","galaxy","3","fullbleed","","","background art","","1920x1080","","star-map region ""Singularity Zone""","Where black holes, collapsed stars and quantum anomalies merged into one impossible region. Physics is a negotiation here, and it is still being negotiated.","","","","","","","","","","GalaxyCommand star map",""
"galaxy-region:shatteredExpanse","Shattered Expanse","galaxy","3","fullbleed","","","background art","","1920x1080","","star-map region ""Shattered Expanse""","A galaxy fractured by a war nobody living remembers starting. The pieces never stopped drifting apart.","","","","","","","","","","GalaxyCommand star map",""
"galaxy-system:sys-lucent-gate","Lucent Gate","galaxy","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","star-system node ""Lucent Gate""","","","","","Crystal Fields","","","","","","GalaxyCommand star map","{""threatLevel"":2}"
"galaxy-system:sys-hollow-drift","Hollow Drift","galaxy","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","star-system node ""Hollow Drift""","","","","","Crystal Fields","","","","","","GalaxyCommand star map","{""threatLevel"":3}"
"galaxy-system:sys-ember-reach","Ember Reach","galaxy","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","star-system node ""Ember Reach""","","","","","Crystal Fields","","","","","","GalaxyCommand star map","{""threatLevel"":4}"
"galaxy-system:sys-meridian-rest","Meridian Rest","galaxy","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","star-system node ""Meridian Rest""","","","","","Meridian Rest","","","","","","GalaxyCommand star map","{""threatLevel"":1}"
"galaxy-system:sys-prismheart","Prismheart","galaxy","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","star-system node ""Prismheart""","","","","","Prismheart","","","","","","GalaxyCommand star map","{""threatLevel"":3}"
"galaxy-system:sys-forge-primus","Forge Primus","galaxy","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","star-system node ""Forge Primus""","","","","","Forge Primus","","","","","","GalaxyCommand star map","{""threatLevel"":4}"
"galaxy-system:sys-hollow-crown","Hollow Crown","galaxy","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","star-system node ""Hollow Crown""","","","","","Hollow Crown","","","","","","GalaxyCommand star map","{""threatLevel"":5}"
"galaxy-system:sys-first-light","First Light","galaxy","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","star-system node ""First Light""","","","","","First Light","","","","","","GalaxyCommand star map","{""threatLevel"":6}"
"galaxy-system:sys-cinderfall","Cinderfall","galaxy","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","star-system node ""Cinderfall""","","","","","Cinderfall","","","","","","GalaxyCommand star map","{""threatLevel"":4}"
"galaxy-system:sys-winterline","Winterline","galaxy","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","star-system node ""Winterline""","","","","","Winterline","","","","","","GalaxyCommand star map","{""threatLevel"":3}"
"galaxy-system:sys-gravewake","Gravewake","galaxy","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","star-system node ""Gravewake""","","","","","Gravewake","","","","","","GalaxyCommand star map","{""threatLevel"":2}"
"galaxy-system:sys-verdance","Verdance","galaxy","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","star-system node ""Verdance""","","","","","Verdance","","","","","","GalaxyCommand star map","{""threatLevel"":4}"
"galaxy-system:sys-axiom","Axiom","galaxy","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","star-system node ""Axiom""","","","","","Axiom","","","","","","GalaxyCommand star map","{""threatLevel"":7}"
"galaxy-system:sys-shatter-approach","Shatter Approach","galaxy","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","star-system node ""Shatter Approach""","","","","","Winterline","","","","","","GalaxyCommand star map","{""threatLevel"":5}"
"galaxy-system:sys-shatter-core","Shatter Core","galaxy","3","keyed","green","no green anywhere in this sprite's palette (green-keyed; see directive.colourLaw for substitutions)","sprite","","256x256, trimmed","","star-system node ""Shatter Core""","","","","","First Light","","","","","","GalaxyCommand star map","{""threatLevel"":6}"
"mission:crystal-fields-incursion","Crystal Fields Incursion","missions","3","fullbleed","","","background art","","1920x1080","","mission briefing ""Crystal Fields Incursion""","A Void signature has been tracked into the Crystal Fields. Clear the sector, recover what you can, and be ready for whatever is guarding it.","","","","Crystal Fields","authored","","","","","MissionSelect screen","{""missionCategory"":""voidIncursion"",""difficultyTier"":1,""biomeId"":""crystal-fields-alpha"",""biomeLore"":""Silicate growths climb toward starlight that hasn't reached this system in a thousand years."",""biomeVisualIdentity"":{""lighting"":""cool refracted violet"",""fog"":""light, glassy haze"",""skybox"":""shard-lit nebula"",""planetaryColours"":""violet, pale blue, white"",""architecture"":""grown lattice spires"",""vegetation"":""none — crystalline growth stands in"",""weather"":""ion cloud drift"",""environmentalVfx"":""shard glints on movement""}}"
"mission:winterline-rescue","Winterline Rescue","missions","3","fullbleed","","","background art","","1920x1080","","mission briefing ""Winterline Rescue""","Three survey crews went dark past the Winterline. The Reach does not kill quickly — there is still time, if you fly now.","","","","Winterline","authored","","","","","MissionSelect screen","{""missionCategory"":""rescue"",""difficultyTier"":3,""biomeId"":""frozen-reach"",""biomeLore"":""The colonies here saw the Collapse coming and chose suspension over escape. Kilometres under the ice, the lights are still on, the instruments still recording. They are all still waiting."",""biomeVisualIdentity"":{""lighting"":""flat cold white"",""fog"":""dense, low-lying"",""skybox"":""pale overcast"",""planetaryColours"":""white, grey-blue"",""architecture"":""expedition-white weathered stations"",""vegetation"":""none"",""weather"":""gentle snowfall"",""environmentalVfx"":""sparse frost particles""}}"
"mission:first-light-excavation","First Light Excavation","missions","3","fullbleed","","","background art","","1920x1080","","mission briefing ""First Light Excavation""","The Archive has cleared a dig window at First Light. Scan the vault sites, recover what the precursors left, and do not assume the Core is unguarded.","","","","First Light","unauthored — art direction not yet written for this biome; generator should flag, not invent silently","","","","","MissionSelect screen","{""missionCategory"":""ancientVault"",""difficultyTier"":6,""biomeId"":""ancient-core"",""biomeLore"":""They built a civilisation the size of a sky, wrote down everything they learned, and left the lights on. The library is still open. The librarians never stood down.""}"
