"asset_id","category","subtype","name","prompt"
"Void Expanse-poi-lostFleets","14a-biome-poi","poi-icon","lostFleets","Discovery/landmark icon or set-piece art for ""lostFleets"" in the Void Expanse biome. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"Void Expanse-poi-quantumBeacons","14a-biome-poi","poi-icon","quantumBeacons","Discovery/landmark icon or set-piece art for ""quantumBeacons"" in the Void Expanse biome. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"biome-event-distressSignal","14b-biome-events","event-vfx","distressSignal","Event-trigger VFX/banner for the shared biome event ""distressSignal"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"biome-event-ancientVault","14b-biome-events","event-vfx","ancientVault","Event-trigger VFX/banner for the shared biome event ""ancientVault"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"biome-event-lostExpedition","14b-biome-events","event-vfx","lostExpedition","Event-trigger VFX/banner for the shared biome event ""lostExpedition"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"biome-event-machineActivation","14b-biome-events","event-vfx","machineActivation","Event-trigger VFX/banner for the shared biome event ""machineActivation"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"biome-event-crystalBloom","14b-biome-events","event-vfx","crystalBloom","Event-trigger VFX/banner for the shared biome event ""crystalBloom"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"biome-event-solarFlare","14b-biome-events","event-vfx","solarFlare","Event-trigger VFX/banner for the shared biome event ""solarFlare"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"biome-event-voidBreach","14b-biome-events","event-vfx","voidBreach","Event-trigger VFX/banner for the shared biome event ""voidBreach"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"biome-event-wanderingMerchant","14b-biome-events","event-vfx","wanderingMerchant","Event-trigger VFX/banner for the shared biome event ""wanderingMerchant"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"biome-event-prototypeWreckage","14b-biome-events","event-vfx","prototypeWreckage","Event-trigger VFX/banner for the shared biome event ""prototypeWreckage"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"biome-event-factionConflict","14b-biome-events","event-vfx","factionConflict","Event-trigger VFX/banner for the shared biome event ""factionConflict"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"lucent-cluster","15-galaxy","cluster-background","The Lucent Cluster","Galaxy-map background for the ""The Lucent Cluster"" cluster. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"shattered-expanse-cluster","15-galaxy","cluster-background","The Shattered Expanse","Galaxy-map background for the ""The Shattered Expanse"" cluster. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"crystalDominion","15-galaxy","region-nebula","Crystal Dominion","Star-map region nebula/label art for ""Crystal Dominion"". Silicate empires that grew instead of building — the Dominion doesn't construct its fleets, it cultivates them. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"humanFrontier","15-galaxy","region-nebula","Human Frontier","Star-map region nebula/label art for ""Human Frontier"". The fragile remains of humanity after the Collapse — rebuilding in public, so the dark can see it hasn't won. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"machineExpanse","15-galaxy","region-nebula","Machine Expanse","Star-map region nebula/label art for ""Machine Expanse"". Entire planets converted into autonomous factories that kept manufacturing after everyone who could read the invoices died. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"voidExpanse","15-galaxy","region-nebula","Void Expanse","Star-map region nebula/label art for ""Void Expanse"". Not empty space — emptied space. The region where physics stopped being a law and became a suggestion. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"ancientCore","15-galaxy","region-nebula","Ancient Core","Star-map region nebula/label art for ""Ancient Core"". The civilisation that built the Afterlight Network did not fall here. It finished here — and whatever it finished, the Custodians still guard. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"solarWastes","15-galaxy","region-nebula","Solar Wastes","Star-map region nebula/label art for ""Solar Wastes"". Dying suns and the salvage wars beneath them. The stars gave these systems everything, and now they are taking it back. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"frozenReach","15-galaxy","region-nebula","Frozen Reach","Star-map region nebula/label art for ""Frozen Reach"". Where light barely reaches, entire systems chose suspension over escape. The quietest region of space is not empty — it is waiting. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"brokenSystems","15-galaxy","region-nebula","Broken Systems","Star-map region nebula/label art for ""Broken Systems"". Millions of vessels from thousands of years of conflict, drifting where they fell. Nothing here was ever salvaged. Nobody agrees on why. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"darkNebula","15-galaxy","region-nebula","Dark Nebula","Star-map region nebula/label art for ""Dark Nebula"". The nebula does not block the starlight. Something inside it drinks the starlight — and whatever grew in the dark grew very, very large. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"singularityZone","15-galaxy","region-nebula","Singularity Zone","Star-map region nebula/label art for ""Singularity Zone"". Where black holes, collapsed stars and quantum anomalies merged into one impossible region. Physics is a negotiation here, and it is still being negotiated. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"shatteredExpanse","15-galaxy","region-nebula","Shattered Expanse","Star-map region nebula/label art for ""Shattered Expanse"". A galaxy fractured by a war nobody living remembers starting. The pieces never stopped drifting apart. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"sys-lucent-gate","15-galaxy","system-node-icon","Lucent Gate","Star-map node icon for the system ""Lucent Gate"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"sys-hollow-drift","15-galaxy","system-node-icon","Hollow Drift","Star-map node icon for the system ""Hollow Drift"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"sys-ember-reach","15-galaxy","system-node-icon","Ember Reach","Star-map node icon for the system ""Ember Reach"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"sys-meridian-rest","15-galaxy","system-node-icon","Meridian Rest","Star-map node icon for the system ""Meridian Rest"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"sys-prismheart","15-galaxy","system-node-icon","Prismheart","Star-map node icon for the system ""Prismheart"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"sys-forge-primus","15-galaxy","system-node-icon","Forge Primus","Star-map node icon for the system ""Forge Primus"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"sys-hollow-crown","15-galaxy","system-node-icon","Hollow Crown","Star-map node icon for the system ""Hollow Crown"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"sys-first-light","15-galaxy","system-node-icon","First Light","Star-map node icon for the system ""First Light"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"sys-cinderfall","15-galaxy","system-node-icon","Cinderfall","Star-map node icon for the system ""Cinderfall"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"sys-winterline","15-galaxy","system-node-icon","Winterline","Star-map node icon for the system ""Winterline"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"sys-gravewake","15-galaxy","system-node-icon","Gravewake","Star-map node icon for the system ""Gravewake"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"sys-verdance","15-galaxy","system-node-icon","Verdance","Star-map node icon for the system ""Verdance"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"sys-axiom","15-galaxy","system-node-icon","Axiom","Star-map node icon for the system ""Axiom"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"sys-shatter-approach","15-galaxy","system-node-icon","Shatter Approach","Star-map node icon for the system ""Shatter Approach"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"sys-shatter-core","15-galaxy","system-node-icon","Shatter Core","Star-map node icon for the system ""Shatter Core"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"crystal-fields-incursion","16-missions","briefing-illustration","Crystal Fields Incursion","Mission-briefing illustration for ""Crystal Fields Incursion"" — A Void signature has been tracked into the Crystal Fields. Clear the sector, recover what you can, and be ready for whatever is guarding it. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"winterline-rescue","16-missions","briefing-illustration","Winterline Rescue","Mission-briefing illustration for ""Winterline Rescue"" — Three survey crews went dark past the Winterline. The Reach does not kill quickly — there is still time, if you fly now. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"first-light-excavation","16-missions","briefing-illustration","First Light Excavation","Mission-briefing illustration for ""First Light Excavation"" — The Archive has cleared a dig window at First Light. Scan the vault sites, recover what the precursors left, and do not assume the Core is unguarded. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"forge-primus-uprising","16-missions","briefing-illustration","Forge Primus Uprising","Mission-briefing illustration for ""Forge Primus Uprising"" — The Foundry's own production line has turned on its overseers. Break the assembly line before it arms itself. House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"modifier-lowGravity","17-mission-modifiers","icon","lowGravity","Mission-modifier icon for ""lowGravity"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"modifier-lowGravity","17-mission-modifiers","overlay-vfx","lowGravity","Environmental overlay VFX signalling the active mission modifier ""lowGravity"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"modifier-radiation","17-mission-modifiers","icon","radiation","Mission-modifier icon for ""radiation"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"modifier-radiation","17-mission-modifiers","overlay-vfx","radiation","Environmental overlay VFX signalling the active mission modifier ""radiation"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"modifier-eliteActivity","17-mission-modifiers","icon","eliteActivity","Mission-modifier icon for ""eliteActivity"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"modifier-eliteActivity","17-mission-modifiers","overlay-vfx","eliteActivity","Environmental overlay VFX signalling the active mission modifier ""eliteActivity"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"modifier-doubleRewards","17-mission-modifiers","icon","doubleRewards","Mission-modifier icon for ""doubleRewards"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"modifier-doubleRewards","17-mission-modifiers","overlay-vfx","doubleRewards","Environmental overlay VFX signalling the active mission modifier ""doubleRewards"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"modifier-shieldInstability","17-mission-modifiers","icon","shieldInstability","Mission-modifier icon for ""shieldInstability"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"modifier-shieldInstability","17-mission-modifiers","overlay-vfx","shieldInstability","Environmental overlay VFX signalling the active mission modifier ""shieldInstability"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"modifier-weaponOvercharge","17-mission-modifiers","icon","weaponOvercharge","Mission-modifier icon for ""weaponOvercharge"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"modifier-weaponOvercharge","17-mission-modifiers","overlay-vfx","weaponOvercharge","Environmental overlay VFX signalling the active mission modifier ""weaponOvercharge"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"modifier-crystalBloom","17-mission-modifiers","icon","crystalBloom","Mission-modifier icon for ""crystalBloom"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"modifier-crystalBloom","17-mission-modifiers","overlay-vfx","crystalBloom","Environmental overlay VFX signalling the active mission modifier ""crystalBloom"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"modifier-darkSector","17-mission-modifiers","icon","darkSector","Mission-modifier icon for ""darkSector"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"modifier-darkSector","17-mission-modifiers","overlay-vfx","darkSector","Environmental overlay VFX signalling the active mission modifier ""darkSector"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"modifier-voidCorruption","17-mission-modifiers","icon","voidCorruption","Mission-modifier icon for ""voidCorruption"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
"modifier-voidCorruption","17-mission-modifiers","overlay-vfx","voidCorruption","Environmental overlay VFX signalling the active mission modifier ""voidCorruption"". House VFX style: large, few, rounded particles — fat circles, chunky stars, thick rings. Never fine dust, realistic smoke, or lens flares. Additive glow allowed but clipped tight to the source. Flat saturated colour, no gradients past a subtle two-stop, nothing gritty. Must read clearly at 32px and never obscure a silhouette for more than ~200ms."
"modifier-experimentalConditions","17-mission-modifiers","icon","experimentalConditions","Mission-modifier icon for ""experimentalConditions"". House style: chibi-proportioned stylized 3D, flat toon/cel-shading (max two-tone gradient, no PBR falloff), rounded chunky forms with visible thickness, soft dark outline or additive drop-glow for edge separation (never a realistic cast shadow), saturated flat colour, no gradients past a subtle two-stop, no fine detail, no film grain/vignette/chromatic aberration/lens flare/dust/scratches. Silhouette must read clearly at 32px."
